"S.No.","Zone & Circle","Ward Name","Vehicle Number","Route Name","Total","Covered","Not Covered","Coverage","Date","Route In Time","Route Out Time"
"680","4","13-Sunrakh","UP85ET7858","W13R4","256","167","89","65","08-01-2026","08:40 AM","11:15 AM"
"681","3","10-Aurangabad First","M268 UP85ET 7848","W10R1","284","185","99","65","04-01-2026","07:36 AM","09:29 AM"
"682","4","51-Gaushala Nagar","M244 UP85AG0789_C","W51R3","629","409","220","65","01-01-2026","07:44 AM","11:23 AM"
"683","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","280","182","98","65","04-01-2026","06:03 AM","01:23 PM"
"684","4","13-Sunrakh","M113   UP85AGT0966","W13R1","271","176","95","64","04-01-2026","07:16 AM","11:42 AM"
"685","2","12-Radhe Shyam Colony","M094   UP85AG0759","W12R1","600","388","212","64","08-01-2026","07:47 AM","12:21 PM"
"686","4","66-Keshighat","MR006-70143904","W66WBR1","141","91","50","64","03-01-2026","06:59 AM","09:30 AM"
"687","1","04-Ishapur Yamunapar","M253 UP85ET 7854","W4R1","406","262","144","64","09-01-2026","08:17 AM","10:31 AM"
"688","4","13-Sunrakh","UP85ET7858","W13R4","256","165","91","64","06-01-2026","08:15 AM","11:45 AM"
"689","3","33-Palikhera","M226 UP85AG0969","W33R1","385","248","137","64","09-01-2026","07:01 AM","12:24 PM"
"690","4","21-Chaitanya Bihar","M022 UP14PT7993_C","W21R5","78","50","28","64","07-01-2026","08:03 AM","08:55 PM"
"691","3","06-Aduki","M273 UP85ET 7846","W6R4","298","191","107","64","06-01-2026","08:14 AM","10:47 AM"
"692","2","17-Bairaagpura","UP14PT7751","W17R1","431","276","155","64","01-01-2026","07:52 AM","11:25 AM"
"693","3","33-Palikhera","M076  UP85AG0779","W33R2","516","330","186","63","01-01-2026","06:33 AM","12:37 PM"
"694","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","280","179","101","63","02-01-2026","06:24 AM","11:04 AM"
"695","1","61-Chaubia Para","M252 UP85ET 7850_C","W61R1_C","58","37","21","63","05-01-2026","07:29 AM","10:26 AM"
"696","1","65-Holi Gali","M117   UP85AG0765_C","W65R2","127","81","46","63","04-01-2026","01:58 PM","02:00 PM"
"697","4","67-Kemar Van","M219 UP85AG0962","W67R1","113","72","41","63","06-01-2026","09:10 AM","11:48 AM"
"698","3","11-Tarsi","M042 UP85AG0883","W11R1","242","154","88","63","07-01-2026","07:12 AM","10:07 AM"
"699","4","21-Chaitanya Bihar","M022 UP14PT7993_C","W21R5","77","49","28","63","04-01-2026","07:46 AM","07:29 PM"
"700","2","56-Mandi Randas","M262 UP85ET 7851","W56R5","11","7","4","63","02-01-2026","07:42 AM","10:02 AM"
"701","2","16-Bakalpur","M006 UP14PT8096","W16R4","349","222","127","63","08-01-2026","08:06 AM","11:41 AM"
"702","1","19-Ramnagar Yamunapar","M259 UP85ET 7852","W19R1","339","215","124","63","07-01-2026","08:05 AM","12:12 PM"
"703","3","52-Chandrapuri","M181 UP85AG0763","W52R1","533","338","195","63","06-01-2026","10:02 AM","02:53 PM"
"704","2","16-Bakalpur","UP85FT2579","W16R1","440","279","161","63","06-01-2026","07:50 AM","11:20 AM"
"705","2","37-Baldevpuri","M254 UP85ET 7853","W37R2","623","395","228","63","03-01-2026","07:19 AM","12:15 PM"
"706","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","387","245","142","63","02-01-2026","07:44 AM","11:34 AM"
"707","4","69-Ratan Chhatri","M197 DL51GD9401_C","W69R3","49","31","18","63","08-01-2026","10:31 AM","10:52 AM"
"708","2","45-Birla Mandir","M058 UP85AG0950","W45R1","351","222","129","63","07-01-2026","07:49 AM","11:22 AM"
"709","1","61-Chaubia Para","MR022-70148549","W61WR3","114","72","42","63","02-01-2026","08:13 AM","10:24 AM"
"710","4","13-Sunrakh","M113   UP85AGT0966","W13R3","76","48","28","63","01-01-2026","08:59 AM","10:37 AM"
"711","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","387","244","143","63","01-01-2026","07:47 AM","11:15 AM"
"712","2","43-Ganeshra","M036 UP14PT8105_C","W43R3","54","34","20","62","07-01-2026","08:56 AM","12:53 PM"
"713","4","13-Sunrakh","M113   UP85AGT0966","W13R1","269","169","100","62","03-01-2026","07:34 AM","11:49 AM"
"714","2","24-Sarai Azamabad","M096   UP85AG0894","W24R3","468","294","174","62","01-01-2026","09:02 AM","12:33 PM"
"715","2","24-Sarai Azamabad","M040 UP14PT7938","W24R1","164","103","61","62","07-01-2026","08:44 AM","09:34 AM"
"716","2","54-Pratap Nagar","M231 UP85ET 7837","W54R3","504","316","188","62","04-01-2026","07:38 AM","11:33 AM"
"717","2","54-Pratap Nagar","M231 UP85ET 7837","W54R3","504","316","188","62","02-01-2026","07:30 AM","12:14 PM"
"718","2","12-Radhe Shyam Colony","DL51GD0277","W12ER3","351","220","131","62","04-01-2026","08:44 AM","11:22 AM"
"719","1","53-Krishna Puri","MR044-70147541","W53MR1","99","62","37","62","08-01-2026","08:45 AM","10:31 AM"
"720","4","51-Gaushala Nagar","M098   UP85AGT0956","W51R1","464","290","174","62","09-01-2026","09:28 AM","11:42 AM"
"721","1","40-Rajkumar","M052 UP85AG0790","W40R1","133","83","50","62","09-01-2026","08:08 AM","12:02 PM"
"722","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","387","241","146","62","03-01-2026","07:39 AM","11:43 AM"
"723","3","38-Civil Lines","M065 UP85AG0888","W38R1","209","130","79","62","07-01-2026","08:13 AM","10:16 AM"
"724","4","25-Chharaura","UP85AG0964","W25R1","574","357","217","62","08-01-2026","09:45 AM","11:24 AM"
"725","3","57-Balajipuram","M201 UP85AG0755","W57R3","124","77","47","62","04-01-2026","08:38 AM","10:51 AM"
"726","4","34-Radhaniwas","UP85ET 7856","W34R1","580","360","220","62","06-01-2026","07:34 AM","11:43 AM"
"727","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","451","279","172","61","07-01-2026","07:06 AM","11:21 AM"
"728","4","13-Sunrakh","M113   UP85AGT0966","W13R3","76","47","29","61","06-01-2026","10:04 AM","11:10 AM"
"729","1","63-Maliyaan Sadar","M180 UP85AG0685","W63R2","343","212","131","61","03-01-2026","07:39 AM","09:58 AM"
"730","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","301","186","115","61","01-01-2026","08:24 AM","09:48 AM"
"731","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","47","29","18","61","06-01-2026","07:48 AM","10:55 AM"
"732","2","36-Jaisingh Pura","M238 UP85ET 7831","W36R1","271","167","104","61","06-01-2026","07:51 AM","10:06 AM"
"733","1","04-Ishapur Yamunapar","RJ06GD5309","W4R1","406","250","156","61","05-01-2026","08:25 AM","11:03 AM"
"734","3","11-Tarsi","M042 UP85AG0883","W11R1","242","149","93","61","08-01-2026","07:19 AM","08:27 AM"
"735","2","12-Radhe Shyam Colony","DL51GD0277","W12ER3","351","216","135","61","09-01-2026","08:25 AM","10:46 AM"
"736","1","05-Bharatpur Gate","M013 UP14PT7750","W5R2","65","40","25","61","03-01-2026","12:11 PM","12:12 PM"
"737","2","03-Girdharpur","M126  UP85AG0799","W3R2","343","211","132","61","02-01-2026","07:50 AM","10:39 AM"
"738","1","63-Maliyaan Sadar","M180 UP85AG0685","W63R2","355","218","137","61","05-01-2026","07:47 AM","11:10 AM"
"739","2","24-Sarai Azamabad","M096   UP85AG0894","W24R7","80","49","31","61","02-01-2026","08:19 AM","10:23 AM"
"740","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","449","275","174","61","06-01-2026","08:02 AM","12:44 PM"
"741","2","24-Sarai Azamabad","M096   UP85AG0894","W24R3","468","286","182","61","06-01-2026","08:15 AM","11:01 AM"
"742","2","44-Radhika Bihar","M124 DL51EV0233","W44R3","54","33","21","61","07-01-2026","07:06 AM","08:00 AM"
"743","2","44-Radhika Bihar","M124 DL51EV0233","W44R3","54","33","21","61","08-01-2026","07:32 AM","07:59 AM"
"744","4","67-Kemar Van","M219 UP85AG0962","W67R1","113","69","44","61","04-01-2026","08:41 AM","12:15 PM"
"745","2","56-Mandi Randas","MR004-70147590","W56WBR2","59","36","23","61","09-01-2026","08:22 AM","09:44 AM"
"746","4","70-Biharipur","M260 UP85ET 7859","W70R1","159","97","62","61","07-01-2026","07:45 AM","09:25 AM"
"747","4","13-Sunrakh","M113   UP85AGT0966","W13R1","284","173","111","60","09-01-2026","08:26 AM","11:49 AM"
"748","3","11-Tarsi","M042 UP85AG0883","W11R1","242","147","95","60","04-01-2026","07:16 AM","08:21 AM"
"749","3","33-Palikhera","M233 UP85ET 7835","W33R3","359","218","141","60","02-01-2026","07:34 AM","09:58 AM"
"750","1","05-Bharatpur Gate","M080  UP85AG0795_C","W5R1","145","88","57","60","05-01-2026","07:33 AM","12:30 PM"
"751","2","36-Jaisingh Pura","M182 UP85AG0797","W36R3","33","20","13","60","05-01-2026","09:06 AM","11:37 AM"
"752","2","36-Jaisingh Pura","M182 UP85AG0797","W36R3","33","20","13","60","07-01-2026","08:17 AM","11:41 AM"
"753","4","13-Sunrakh","M113   UP85AGT0966","W13R3","76","46","30","60","07-01-2026","09:07 AM","11:31 AM"
"754","1","19-Ramnagar Yamunapar","M259 UP85ET 7852","W19R1","339","205","134","60","09-01-2026","08:17 AM","11:07 AM"
"755","2","31-Navneet Nagar","M237 UP85ET 7866","W31R1","320","193","127","60","01-01-2026","07:44 AM","12:27 PM"
"756","1","18-General ganj","M050 UP85AG0772_C","W18R2","219","132","87","60","02-01-2026","12:08 PM","05:42 PM"
"757","4","21-Chaitanya Bihar","M022 UP14PT7993_C","W21R5","78","47","31","60","09-01-2026","08:45 AM","11:57 AM"
"758","4","21-Chaitanya Bihar","M269 UP85ET 7841","W21R2","415","250","165","60","09-01-2026","07:48 AM","09:41 AM"
"759","4","13-Sunrakh","M113   UP85AGT0966","W13R1","269","162","107","60","01-01-2026","08:00 AM","10:41 AM"
"760","3","10-Aurangabad First","M268 UP85ET 7848","W10R1","284","171","113","60","03-01-2026","07:30 AM","10:22 AM"
"761","4","62-Mathura Darwaza","UP85FT2585","W62R1","369","222","147","60","05-01-2026","07:46 AM","09:07 AM"
"762","2","24-Sarai Azamabad","M040 UP14PT7938","W24R6","55","33","22","60","02-01-2026","09:23 AM","10:35 AM"
"763","1","61-Chaubia Para","MR019-70148606","W61WBR4","40","24","16","60","06-01-2026","07:56 AM","09:51 AM"
"764","1","19-Ramnagar Yamunapar","M259 UP85ET 7852","W19R1","332","199","133","59","02-01-2026","08:02 AM","12:17 PM"
"765","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","449","269","180","59","05-01-2026","08:03 AM","12:47 PM"
"766","4","62-Mathura Darwaza","UP85FT2585","W62R1","369","221","148","59","04-01-2026","07:30 AM","08:58 AM"
"767","2","31-Navneet Nagar","M039 UP14PT7949","W31R3","370","221","149","59","09-01-2026","08:40 AM","12:11 PM"
"768","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","310","185","125","59","07-01-2026","08:09 AM","02:43 PM"
"769","4","62-Mathura Darwaza","UP85FT2585","W62R1","399","238","161","59","09-01-2026","08:10 AM","09:24 AM"
"770","2","03-Girdharpur","M126  UP85AG0799","W3R2","342","204","138","59","08-01-2026","10:33 AM","12:14 PM"
"771","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","451","269","182","59","09-01-2026","07:58 AM","11:58 AM"
"772","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","451","269","182","59","08-01-2026","07:29 AM","11:25 AM"
"773","2","24-Sarai Azamabad","M040 UP14PT7938","W24R1","141","84","57","59","05-01-2026","08:06 AM","08:48 AM"
"774","2","54-Pratap Nagar","M231 UP85ET 7837","W54R3","519","309","210","59","09-01-2026","08:29 AM","11:43 AM"
"775","2","45-Birla Mandir","M058 UP85AG0950","W45R1","343","204","139","59","02-01-2026","07:47 AM","09:46 AM"
"776","2","31-Navneet Nagar","M039 UP14PT7949","W31R3","370","220","150","59","04-01-2026","07:33 AM","11:28 AM"
"777","4","66-Keshighat","MR006-70143904","W66WBR1","148","88","60","59","07-01-2026","07:07 AM","09:58 AM"
"778","2","03-Girdharpur","M126  UP85AG0799","W3R2","342","203","139","59","07-01-2026","10:16 AM","11:19 AM"
"779","1","22-Badhri Nagar","M207 UP85AG0965","W22R1","361","214","147","59","09-01-2026","08:37 AM","11:24 AM"
"780","2","16-Bakalpur","UP85FT2579","W16R1","444","263","181","59","08-01-2026","08:27 AM","10:10 AM"
"781","4","69-Ratan Chhatri","M197 DL51GD9401_C","W69R3","49","29","20","59","01-01-2026","08:56 AM","09:20 AM"
"782","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","301","178","123","59","06-01-2026","08:24 AM","09:31 AM"
"783","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","445","263","182","59","03-01-2026","07:48 AM","11:58 AM"
"784","1","19-Ramnagar Yamunapar","M259 UP85ET 7852","W19R1","332","196","136","59","03-01-2026","07:41 AM","04:24 PM"
"785","3","01-Birjapur","M108    UP85AG0796","W1R1","500","295","205","59","02-01-2026","08:23 AM","11:15 AM"
"786","4","13-Sunrakh","UP85ET7858","W13R4","256","151","105","58","07-01-2026","08:17 AM","11:55 AM"
"787","1","49-Daimpiriyal Nagar","M051 UP85AG0892","W49R1","17","10","7","58","05-01-2026","08:03 AM","10:41 AM"
"788","3","32-Ranchibagar","M234 UP85ET 7832","W32R3","114","67","47","58","07-01-2026","07:37 AM","10:08 AM"
"789","2","24-Sarai Azamabad","M096   UP85AG0894","W24R7","80","47","33","58","01-01-2026","10:55 AM","12:33 PM"
"790","4","34-Radhaniwas","MR011-70145214","W34WBR1","94","55","39","58","06-01-2026","09:54 AM","11:22 AM"
"791","1","19-Ramnagar Yamunapar","M259 UP85ET 7852","W19R1","335","196","139","58","06-01-2026","08:22 AM","11:44 AM"
"792","2","03-Girdharpur","M126  UP85AG0799","W3R2","342","200","142","58","04-01-2026","08:52 AM","11:50 AM"
"793","2","24-Sarai Azamabad","M061 UP85AG0801","W24R5","373","218","155","58","03-01-2026","10:14 AM","12:04 PM"
"794","4","21-Chaitanya Bihar","M022 UP14PT7993_C","W21R5","77","45","32","58","05-01-2026","07:47 AM","10:27 PM"
"795","2","39-Mahavidhya Colony","M142 UP85ET 7844","W39R3","206","120","86","58","06-01-2026","08:13 AM","10:03 AM"
"796","1","19-Ramnagar Yamunapar","M259 UP85ET 7852","W19R1","335","195","140","58","04-01-2026","08:36 AM","12:15 PM"
"797","4","13-Sunrakh","UP85ET7858","W13R4","256","149","107","58","05-01-2026","08:28 AM","12:28 PM"
"798","2","03-Girdharpur","M126  UP85AG0799","W3R2","342","199","143","58","09-01-2026","09:46 AM","11:19 AM"
"799","2","24-Sarai Azamabad","M040 UP14PT7938","W24R6","55","32","23","58","05-01-2026","10:06 AM","11:08 AM"
"800","1","61-Chaubia Para","MR022-70148549","W61WR3","129","75","54","58","04-01-2026","07:09 AM","09:19 AM"
"801","4","51-Gaushala Nagar","M098   UP85AGT0956","W51R1","464","269","195","57","04-01-2026","08:01 AM","11:16 AM"
"802","1","05-Bharatpur Gate","M080  UP85AG0795_C","W5R1","145","84","61","57","08-01-2026","07:34 AM","12:26 PM"
"803","2","03-Girdharpur","M126  UP85AG0799","W3R2","342","198","144","57","06-01-2026","09:13 AM","10:22 AM"
"804","4","13-Sunrakh","M113   UP85AGT0966","W13R3","76","44","32","57","04-01-2026","08:18 AM","11:32 AM"
"805","2","44-Radhika Bihar","UP14PT7751","W44R2","420","243","177","57","07-01-2026","08:16 AM","11:09 AM"
"806","2","37-Baldevpuri","M077  UP85AG0761_C","W37R1","403","233","170","57","05-01-2026","07:55 AM","12:38 PM"
"807","2","45-Birla Mandir","M058 UP85AG0950","W45R1","345","199","146","57","04-01-2026","08:57 AM","11:22 AM"
"808","1","19-Ramnagar Yamunapar","M259 UP85ET 7852","W19R1","335","193","142","57","05-01-2026","07:55 AM","10:34 AM"
"809","4","66-Keshighat","M264 UP85ET 7867","W66R1","198","114","84","57","09-01-2026","07:59 AM","09:10 AM"
"810","1","53-Krishna Puri","MR044-70147541","W53MR1","99","57","42","57","09-01-2026","08:50 AM","09:30 AM"
"811","1","35-Bankhandi","MR045-70145206","W35MR1","47","27","20","57","07-01-2026","07:48 AM","12:01 PM"
"812","4","66-Keshighat","MR006-70143904","W66WBR1","148","85","63","57","09-01-2026","07:16 AM","10:42 AM"
"813","2","39-Mahavidhya Colony","M095    UP85AG0788","W39R2","303","174","129","57","07-01-2026","08:45 AM","11:52 AM"
"814","3","01-Birjapur","M108    UP85AG0796","W1R1","500","287","213","57","03-01-2026","08:02 AM","01:05 PM"
"815","2","37-Baldevpuri","M254 UP85ET 7853","W37R2","624","358","266","57","08-01-2026","07:25 AM","12:16 PM"
"816","2","43-Ganeshra","M036 UP14PT8105_C","W43R2","347","199","148","57","06-01-2026","07:22 AM","09:30 AM"
"817","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","532","305","227","57","01-01-2026","07:35 AM","10:52 AM"
"818","4","69-Ratan Chhatri","M200 UP85AG0968","W69R1","185","106","79","57","01-01-2026","08:01 AM","02:50 PM"
"819","3","57-Balajipuram","M201 UP85AG0755","W57R3","124","71","53","57","05-01-2026","08:47 AM","10:29 AM"
"820","2","56-Mandi Randas","MR035-70148598","W56WBR1","77","44","33","57","09-01-2026","07:48 AM","10:06 AM"
"821","2","56-Mandi Randas","MR035-70148598","W56WBR1","77","44","33","57","07-01-2026","07:36 AM","09:58 AM"
"822","2","47-Dwarkapuri","M236 UP85ET 7830","W47R1","387","221","166","57","04-01-2026","07:34 AM","11:02 AM"
"823","2","24-Sarai Azamabad","MR034-70143664","W24MR1","100","57","43","56","05-01-2026","08:44 AM","10:46 AM"
"824","4","13-Sunrakh","M200 UP85AG0968","W13R2","58","33","25","56","06-01-2026","10:32 AM","11:06 AM"
"825","4","51-Gaushala Nagar","UP14PT8106","W51R2","830","472","358","56","06-01-2026","06:47 AM","11:24 AM"
"826","1","07-Lohvan","M224 UP85AG0961","W7R2","238","135","103","56","01-01-2026","08:05 AM","10:34 AM"
"827","3","11-Tarsi","M042 UP85AG0883","W11R1","242","137","105","56","02-01-2026","07:20 AM","11:30 AM"
"828","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","310","175","135","56","09-01-2026","07:20 AM","12:25 PM"
"829","4","21-Chaitanya Bihar","M022 UP14PT7993_C","W21R5","78","44","34","56","08-01-2026","07:30 AM","08:47 PM"
"830","3","33-Palikhera","M226 UP85AG0969","W33R1","385","217","168","56","08-01-2026","07:32 AM","02:23 PM"
"831","2","24-Sarai Azamabad","M040 UP14PT7938","W24R6","55","31","24","56","04-01-2026","08:57 AM","10:00 AM"
"832","3","59-Maholi Second","M233 UP85ET 7835","W59R2","112","63","49","56","01-01-2026","06:55 AM","08:58 AM"
"833","3","01-Birjapur","M108    UP85AG0796","W1R1","521","293","228","56","09-01-2026","08:35 AM","12:12 PM"
"834","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","532","299","233","56","03-01-2026","07:36 AM","11:20 AM"
"835","1","49-Daimpiriyal Nagar","M045  UP85AG0890_C","W49R4","57","32","25","56","08-01-2026","07:54 AM","12:20 PM"
"836","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","41","23","18","56","02-01-2026","08:24 AM","09:51 AM"
"837","1","05-Bharatpur Gate","MR030-70143656","W5MR1","25","14","11","56","08-01-2026","07:47 AM","08:07 AM"
"838","2","46-Radha Nagar","UP85FT2577","W46R1","59","33","26","55","04-01-2026","07:01 AM","09:59 AM"
"839","1","05-Bharatpur Gate","M080  UP85AG0795_C","W5R1","145","81","64","55","07-01-2026","07:49 AM","12:18 PM"
"840","2","16-Bakalpur","M078   UP85AG0757","W16R5","302","168","134","55","08-01-2026","08:00 AM","09:25 AM"
"841","2","43-Ganeshra","M036 UP14PT8105_C","W43R3","54","30","24","55","06-01-2026","07:22 AM","11:18 AM"
"842","3","41-Dhaulipiau","MR027-70143441","W41MR1","9","5","4","55","02-01-2026","07:56 AM","09:15 AM"
"843","4","69-Ratan Chhatri","UP85FT2584","W69R2","128","71","57","55","01-01-2026","07:54 AM","12:40 PM"
"844","1","65-Holi Gali","UP14PT7749","W65R1","38","21","17","55","06-01-2026","07:20 AM","07:26 AM"
"845","3","15-Maholi First","UP14PT7948","W15R1","234","129","105","55","01-01-2026","09:47 AM","11:09 AM"
"846","1","22-Badhri Nagar","RJO6GD1723","W22R1","361","199","162","55","06-01-2026","08:15 AM","12:02 PM"
"847","4","67-Kemar Van","M219 UP85AG0962","W67R1","118","65","53","55","09-01-2026","08:32 AM","10:44 AM"
"848","3","38-Civil Lines","M065 UP85AG0888","W38R1","209","115","94","55","03-01-2026","08:22 AM","11:33 AM"
"849","1","68-Shanti Nagar","M178 UP85AG0760","W68R1","622","342","280","54","05-01-2026","07:47 AM","11:03 AM"
"850","4","21-Chaitanya Bihar","M105   UP85AG0800","W21R3","291","160","131","54","05-01-2026","08:00 AM","12:32 PM"
"851","2","16-Bakalpur","M078   UP85AG0757","W16R5","302","166","136","54","06-01-2026","07:55 AM","10:38 AM"
"852","3","41-Dhaulipiau","M020 UP14PT7998","W41R1","406","223","183","54","06-01-2026","08:20 AM","10:39 AM"
"853","2","12-Radhe Shyam Colony","MR013-70147533","W12MR1","153","84","69","54","06-01-2026","07:22 AM","11:36 AM"
"854","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","532","292","240","54","07-01-2026","07:51 AM","12:10 PM"
"855","1","53-Krishna Puri","MR044-70147541","W53MR1","99","54","45","54","07-01-2026","08:45 AM","10:29 AM"
"856","4","21-Chaitanya Bihar","M022 UP14PT7993_C","W21R5","77","42","35","54","02-01-2026","07:42 AM","10:34 PM"
"857","2","56-Mandi Randas","MR035-70148598","W56WBR1","77","42","35","54","04-01-2026","07:23 AM","10:06 AM"
"858","2","36-Jaisingh Pura","M182 UP85AG0797","W36R3","33","18","15","54","02-01-2026","08:30 AM","12:09 PM"
"859","2","36-Jaisingh Pura","M182 UP85AG0797","W36R3","33","18","15","54","01-01-2026","08:04 AM","11:51 AM"
"860","2","56-Mandi Randas","M262 UP85ET 7851","W56R5","11","6","5","54","07-01-2026","09:53 AM","11:20 AM"
"861","2","56-Mandi Randas","M262 UP85ET 7851","W56R5","11","6","5","54","03-01-2026","07:30 AM","09:02 AM"
"862","2","17-Bairaagpura","UP14PT7751","W17R1","527","287","240","54","05-01-2026","08:01 AM","12:29 PM"
"863","2","12-Radhe Shyam Colony","M094   UP85AG0759","W12R1","573","312","261","54","06-01-2026","07:43 AM","10:57 AM"
"864","1","19-Ramnagar Yamunapar","M115 UP85AG0887_C","W19R3","427","232","195","54","09-01-2026","07:44 AM","11:04 AM"
"865","1","19-Ramnagar Yamunapar","M259 UP85ET 7852","W19R1","339","184","155","54","08-01-2026","08:17 AM","04:16 PM"
"866","3","11-Tarsi","M042 UP85AG0883","W11R1","242","131","111","54","05-01-2026","07:25 AM","08:16 AM"
"867","3","33-Palikhera","M233 UP85ET 7835","W33R3","359","194","165","54","09-01-2026","07:29 AM","09:53 AM"
"868","2","16-Bakalpur","M078   UP85AG0757","W16R5","302","163","139","53","02-01-2026","08:16 AM","09:40 AM"
"869","1","42-Manoharpur","RJ06GD1748","W42R1","104","56","48","53","02-01-2026","08:02 AM","11:45 AM"
"870","2","48-Satoha Asangpur","M257 UP85ET 7845","W48R2","13","7","6","53","05-01-2026","08:55 AM","10:03 AM"
"871","2","48-Satoha Asangpur","M257 UP85ET 7845","W48R2","13","7","6","53","04-01-2026","08:24 AM","10:46 AM"
"872","4","21-Chaitanya Bihar","M105   UP85AG0800","W21R3","294","158","136","53","07-01-2026","08:15 AM","12:30 PM"
"873","3","15-Maholi First","M057 UP85AG0774","W15R2","628","337","291","53","02-01-2026","08:41 AM","12:50 PM"
"874","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","41","22","19","53","01-01-2026","07:27 AM","09:26 AM"
"875","2","17-Bairaagpura","UP14PT7751","W17R1","431","231","200","53","03-01-2026","07:45 AM","10:03 AM"
"876","1","61-Chaubia Para","MR022-70148549","W61WR3","114","61","53","53","01-01-2026","08:38 AM","09:48 AM"
"877","4","13-Sunrakh","M200 UP85AG0968","W13R2","58","31","27","53","05-01-2026","12:06 PM","12:29 PM"
"878","1","61-Chaubia Para","M252 UP85ET 7850_C","W61R1_C","58","31","27","53","01-01-2026","06:58 AM","08:34 AM"
"879","4","21-Chaitanya Bihar","M105   UP85AG0800","W21R3","294","157","137","53","09-01-2026","08:02 AM","12:21 PM"
"880","1","61-Chaubia Para","M252 UP85ET 7850_C","W61R1_C","180","96","84","53","07-01-2026","07:25 AM","12:48 PM"
"881","2","24-Sarai Azamabad","M026 UP14PT7718","W24R4(C)","15","8","7","53","09-01-2026","08:21 AM","08:58 AM"
"882","2","24-Sarai Azamabad","M026 UP14PT7718","W24R4(C)","15","8","7","53","07-01-2026","10:35 AM","11:11 AM"
"883","2","24-Sarai Azamabad","M026 UP14PT7718","W24R4(C)","15","8","7","53","08-01-2026","09:09 AM","10:31 AM"
"884","2","24-Sarai Azamabad","M026 UP14PT7718","W24R4(C)","15","8","7","53","03-01-2026","08:47 AM","10:53 AM"
"885","2","24-Sarai Azamabad","M026 UP14PT7718","W24R4(C)","15","8","7","53","05-01-2026","09:10 AM","10:17 AM"
"886","4","21-Chaitanya Bihar","M105   UP85AG0800","W21R3","291","155","136","53","03-01-2026","08:52 AM","12:34 PM"
"887","3","52-Chandrapuri","UP85AG0949","W52R3","353","188","165","53","07-01-2026","08:18 AM","12:13 PM"
"888","4","66-Keshighat","MR006-70143904","W66WBR1","141","75","66","53","06-01-2026","06:39 AM","09:23 AM"
"889","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","532","282","250","53","05-01-2026","07:54 AM","11:29 AM"
"890","1","49-Daimpiriyal Nagar","M051 UP85AG0892","W49R1","17","9","8","52","07-01-2026","08:08 AM","09:50 AM"
"891","1","42-Manoharpur","RJ06GD1748","W42R1","104","55","49","52","03-01-2026","08:02 AM","10:16 AM"
"892","2","12-Radhe Shyam Colony","M094   UP85AG0759","W12R1","573","303","270","52","05-01-2026","08:28 AM","12:00 PM"
"893","2","24-Sarai Azamabad","M040 UP14PT7938","W24R6","55","29","26","52","09-01-2026","11:07 AM","11:28 AM"
"894","4","21-Chaitanya Bihar","M105   UP85AG0800","W21R3","294","155","139","52","08-01-2026","07:46 AM","12:35 PM"
"895","2","31-Navneet Nagar","M039 UP14PT7949","W31R3","370","195","175","52","01-01-2026","09:16 AM","12:43 PM"
"896","1","22-Badhri Nagar","RJO6GD1723","W22R1","361","190","171","52","07-01-2026","07:35 AM","12:43 PM"
"897","4","67-Kemar Van","M222 UP85AG0952","W67R3","76","40","36","52","03-01-2026","10:08 AM","10:54 AM"
"898","1","42-Manoharpur","M011 DL51EV0215","W42R2","57","30","27","52","02-01-2026","08:09 AM","10:21 AM"
"899","2","03-Girdharpur","M126  UP85AG0799","W3R1","289","152","137","52","09-01-2026","08:01 AM","09:12 AM"
"900","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","301","158","143","52","04-01-2026","08:01 AM","09:34 AM"
"901","2","12-Radhe Shyam Colony","DL51GD0277","W12ER3","351","184","167","52","03-01-2026","08:06 AM","10:39 AM"
"902","3","57-Balajipuram","M201 UP85AG0755","W57R3","124","65","59","52","06-01-2026","09:47 AM","10:44 AM"
"903","3","57-Balajipuram","M201 UP85AG0755","W57R3","124","65","59","52","07-01-2026","08:51 AM","10:34 AM"
