"S.No.","Zone & Circle","Ward Name","Vehicle Number","Route Name","Total","Covered","Not Covered","Coverage","Date","Route In Time","Route Out Time"
"4231","1","65-Holi Gali","M117   UP85AG0765_C","W65R2","196","59","137","30","31-01-2026","11:24 AM","11:25 AM"
"4232","2","43-Ganeshra","UP16RT3834","W43R1","296","89","207","30","24-01-2026","08:08 AM","09:09 AM"
"4233","3","41-Dhaulipiau","UP85AG0756","W41R3","120","36","84","30","16-01-2026","07:59 AM","09:18 AM"
"4234","3","06-Aduki","UP16RT3810","W6R3","592","177","415","29","23-01-2026","07:12 AM","08:52 AM"
"4235","2","31-Navneet Nagar","M001 UP14PT7952","W31R2","201","60","141","29","19-01-2026","08:44 AM","09:38 AM"
"4236","3","57-Balajipuram","M201 UP85AG0755","W57R3","124","37","87","29","09-01-2026","09:33 AM","10:40 AM"
"4237","1","49-Daimpiriyal Nagar","M045  UP85AG0890_C","W49R4","57","17","40","29","07-01-2026","09:09 AM","11:12 AM"
"4238","2","24-Sarai Azamabad","M275 UP85AG7863","W24R1","671","200","471","29","31-01-2026","08:00 AM","10:33 AM"
"4239","2","20-Krishna Nagar First","M229   UP85AG0792_C","W20R1","839","250","589","29","22-01-2026","07:30 AM","10:20 AM"
"4240","1","35-Bankhandi","MR045-70145206","W35MR1","47","14","33","29","05-01-2026","08:07 AM","08:09 AM"
"4241","1","26-Naya Nagla","M086   UP85AG0880","W26R1","713","212","501","29","27-01-2026","07:45 AM","08:59 AM"
"4242","4","13-Sunrakh","M113   UP85AGT0966","W13R3","108","32","76","29","16-01-2026","07:53 AM","10:30 AM"
"4243","2","43-Ganeshra","UP16RT3805","W43R3","54","16","38","29","20-01-2026","07:49 AM","02:16 PM"
"4244","2","54-Pratap Nagar","M231 UP85ET 7837","W54R3","989","292","697","29","28-01-2026","11:02 AM","12:23 PM"
"4245","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","420","124","296","29","23-01-2026","08:21 AM","12:59 PM"
"4246","2","03-Girdharpur","M126  UP85AG0799","W3R1","305","90","215","29","15-01-2026","10:18 AM","11:05 AM"
"4247","4","34-Radhaniwas","DL51GD9441","W34R3","1252","369","883","29","24-01-2026","11:05 AM","12:14 PM"
"4248","1","49-Daimpiriyal Nagar","M051 UP85AG0892","W49R1","17","5","12","29","06-01-2026","08:36 AM","12:34 PM"
"4249","2","31-Navneet Nagar","M001 UP14PT7952","W31R2","201","59","142","29","14-01-2026","09:07 AM","11:01 AM"
"4250","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","242","71","171","29","30-01-2026","07:10 AM","12:25 PM"
"4251","4","21-Chaitanya Bihar","M105   UP85AG0800","W21R3","324","95","229","29","12-01-2026","07:57 AM","10:44 AM"
"4252","4","62-Mathura Darwaza","UP85FT2585","W62R1","1000","293","707","29","21-01-2026","12:40 PM","01:08 PM"
"4253","2","31-Navneet Nagar","M039 UP14PT7949","W31R3","376","110","266","29","19-01-2026","08:48 AM","09:54 AM"
"4254","2","24-Sarai Azamabad","UP16RT3832","W24R1","424","124","300","29","15-01-2026","07:58 AM","09:10 AM"
"4255","2","16-Bakalpur","M006 UP14PT8096","W16R4","349","102","247","29","09-01-2026","08:57 AM","10:13 AM"
"4256","2","58-Gau Ghat","M111  UP85AG0882","W58R2","158","46","112","29","13-01-2026","08:52 AM","11:03 AM"
"4257","1","05-Bharatpur Gate","M080  UP85AG0795_C","W5R1","251","73","178","29","11-01-2026","07:37 AM","09:56 AM"
"4258","1","05-Bharatpur Gate","M080  UP85AG0795_C","W5R1","251","73","178","29","10-01-2026","07:41 AM","01:04 PM"
"4259","3","01-Birjapur","UP16RT3810","W1R3","203","59","144","29","22-01-2026","08:03 AM","08:21 AM"
"4260","4","69-Ratan Chhatri","M200 UP85AG0968","W69R1","523","152","371","29","20-01-2026","09:19 AM","10:32 AM"
"4261","2","31-Navneet Nagar","M237 UP85ET 7866","W31R1","320","93","227","29","06-01-2026","08:13 AM","10:50 AM"
"4262","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","449","130","319","28","04-01-2026","06:09 AM","11:10 AM"
"4263","1","65-Holi Gali","UP14PT7749","W65R1","38","11","27","28","05-01-2026","07:27 AM","07:39 AM"
"4264","4","67-Kemar Van","M219 UP85AG0962","W67R1","121","35","86","28","18-01-2026","10:48 AM","11:16 AM"
"4265","2","48-Satoha Asangpur","M257 UP85ET 7845","W48R2","45","13","32","28","16-01-2026","08:02 AM","10:05 AM"
"4266","3","57-Balajipuram","M253 UP85ET 7854","W57R1","2000","577","1423","28","29-01-2026","09:29 AM","11:47 AM"
"4267","2","30-Krishna Nagar Second","M252 UP85ET 7850_C","W30R2","579","167","412","28","27-01-2026","08:40 AM","10:36 AM"
"4268","3","57-Balajipuram","M102   UP85AG0758","W57R1","1000","288","712","28","17-01-2026","07:53 AM","09:46 AM"
"4269","1","49-Daimpiriyal Nagar","M051 UP85AG0892","W49R1","70","20","50","28","12-01-2026","08:17 AM","12:05 PM"
"4270","1","05-Bharatpur Gate","MR030-70143656","W5MR1","42","12","30","28","28-01-2026","07:46 AM","08:00 AM"
"4271","2","16-Bakalpur","UP85FT2579","W16R1","440","125","315","28","03-01-2026","08:22 AM","09:42 AM"
"4272","2","58-Gau Ghat","M111  UP85AG0882","W58R2","127","36","91","28","02-01-2026","07:49 AM","08:57 AM"
"4273","4","69-Ratan Chhatri","M099 0787","W69R2","629","178","451","28","29-01-2026","09:10 AM","09:04 PM"
"4274","2","45-Birla Mandir","M124 DL51EV0233","W45R2","435","123","312","28","19-01-2026","10:26 AM","12:19 PM"
"4275","2","03-Girdharpur","M006 UP14PT8096","W3R4","160","45","115","28","07-01-2026","10:50 AM","11:35 AM"
"4276","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","420","118","302","28","25-01-2026","05:50 AM","01:00 PM"
"4277","2","31-Navneet Nagar","M039 UP14PT7949","W31R3","378","106","272","28","26-01-2026","07:48 AM","09:30 AM"
"4278","2","43-Ganeshra","UP16RT3834","W43R1","296","83","213","28","18-01-2026","07:55 AM","08:45 AM"
"4279","1","05-Bharatpur Gate","MR030-70143656","W5MR1","25","7","18","28","19-01-2026","07:57 AM","11:14 AM"
"4280","1","53-Krishna Puri","MR044-70147541","W53MR1","94","26","68","27","03-01-2026","08:27 AM","10:28 AM"
"4281","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","152","42","110","27","28-01-2026","08:15 AM","09:47 PM"
"4282","1","19-Ramnagar Yamunapar","M115 UP85AG0887_C","W19R3","366","101","265","27","22-01-2026","07:35 AM","12:03 PM"
"4283","4","21-Chaitanya Bihar","M277 UP85ET 7842","W21R1","607","167","440","27","17-01-2026","08:15 AM","10:23 AM"
"4284","4","69-Ratan Chhatri","UP85FT2584","W69R2","128","35","93","27","09-01-2026","07:51 AM","08:38 PM"
"4285","4","25-Chharaura","UP85ET7855","W25R2","433","118","315","27","17-01-2026","08:16 AM","11:27 AM"
"4286","4","34-Radhaniwas","DL51GD9441","W34R3","1252","340","912","27","25-01-2026","08:32 AM","09:36 AM"
"4287","3","27-Baad","UP16RT3817","W27R4","678","184","494","27","29-01-2026","11:17 AM","01:11 PM"
"4288","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","532","144","388","27","06-01-2026","08:31 AM","09:33 AM"
"4289","2","16-Bakalpur","M006 UP14PT8096","W16R4","377","102","275","27","13-01-2026","09:46 AM","01:29 PM"
"4290","4","70-Biharipur","M260 UP85ET 7859","W70R1","159","43","116","27","06-01-2026","07:42 AM","09:08 AM"
"4291","3","15-Maholi First","M057 UP85AG0774","W15R2","1095","296","799","27","22-01-2026","07:57 AM","10:21 AM"
"4292","4","08-Atas","M114    UP85AGT0957","W8R1","182","49","133","26","10-01-2026","10:24 AM","11:06 AM"
"4293","3","15-Maholi First","UP14PT7948","W15R1","502","135","367","26","19-01-2026","10:14 AM","11:07 AM"
"4294","3","33-Palikhera","M076  UP85AG0779","W33R2","870","233","637","26","11-01-2026","07:38 AM","10:48 AM"
"4295","2","31-Navneet Nagar","M001 UP14PT7952","W31R2","202","54","148","26","23-01-2026","09:10 AM","12:03 PM"
"4296","3","59-Maholi Second","UP85AG0777","W59R3","221","59","162","26","29-01-2026","08:01 AM","11:26 AM"
"4297","2","24-Sarai Azamabad","M026 UP14PT7718","W24R4(C)","15","4","11","26","04-01-2026","08:16 AM","09:39 AM"
"4298","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","233","62","171","26","26-01-2026","09:28 AM","11:02 AM"
"4299","4","66-Keshighat","M264 UP85ET 7867","W66R1","456","121","335","26","22-01-2026","07:44 AM","08:16 AM"
"4300","3","15-Maholi First","UP14PT7948","W15R1","498","132","366","26","27-01-2026","10:14 AM","11:02 AM"
"4301","3","57-Balajipuram","M102   UP85AG0758","W57R1","1000","264","736","26","11-01-2026","08:24 AM","10:21 AM"
"4302","1","49-Daimpiriyal Nagar","UP16RT3829","W49R3","686","181","505","26","16-01-2026","10:03 AM","11:44 AM"
"4303","1","40-Rajkumar","M052 UP85AG0790","W40R1","91","24","67","26","01-01-2026","07:51 AM","10:24 AM"
"4304","2","54-Pratap Nagar","M087  UP85AG0785","W54R1","649","170","479","26","04-01-2026","07:59 AM","11:41 AM"
"4305","1","49-Daimpiriyal Nagar","M142 UP85ET 7844","W49R4","214","56","158","26","24-01-2026","07:52 AM","01:49 PM"
"4306","2","17-Bairaagpura","UP14PT7751","W17R1","527","137","390","25","06-01-2026","08:36 AM","10:54 AM"
"4307","1","49-Daimpiriyal Nagar","M045  UP85AG0890_C","W49R4","181","47","134","25","14-01-2026","08:25 AM","12:19 PM"
"4308","2","16-Bakalpur","M076  UP85AG0779","W16R6","328","85","243","25","14-01-2026","09:39 AM","10:17 AM"
"4309","1","35-Bankhandi","MR045-70145206","W35MR1","197","51","146","25","16-01-2026","07:41 AM","11:59 AM"
"4310","2","43-Ganeshra","M078   UP85AG0757","W43R4","58","15","43","25","04-01-2026","06:48 PM","06:49 PM"
"4311","2","12-Radhe Shyam Colony","DL51GD0277","W12ER3","376","97","279","25","25-01-2026","11:01 AM","02:28 PM"
"4312","4","13-Sunrakh","UP85ET7858","W13R4","256","66","190","25","11-01-2026","08:07 AM","12:00 PM"
"4313","1","65-Holi Gali","M271 UP85ET 7847_C","W65R4","35","9","26","25","16-01-2026","07:56 AM","09:09 AM"
"4314","2","03-Girdharpur","M126  UP85AG0799","W3R1","305","78","227","25","17-01-2026","08:28 AM","09:49 AM"
"4315","4","66-Keshighat","MR006-70143904","W66WBR1","141","36","105","25","02-01-2026","01:04 PM","01:12 PM"
"4316","2","16-Bakalpur","M231 UP85ET 7837","W16R3","580","148","432","25","24-01-2026","08:17 AM","10:08 AM"
"4317","1","18-General ganj","RJ06GD5343","W18R1","629","160","469","25","26-01-2026","06:49 AM","09:06 AM"
"4318","2","56-Mandi Randas","MR004-70147590","W56WBR2","59","15","44","25","06-01-2026","08:03 AM","08:48 AM"
"4319","2","03-Girdharpur","M126  UP85AG0799","W3R1","307","78","229","25","26-01-2026","10:57 AM","11:26 AM"
"4320","1","49-Daimpiriyal Nagar","M051 UP85AG0892","W49R1","126","32","94","25","18-01-2026","09:10 AM","12:33 PM"
"4321","4","34-Radhaniwas","M265 UP14PT8095","W34R2","1000","253","747","25","18-01-2026","09:30 AM","11:07 AM"
"4322","2","48-Satoha Asangpur","M258 UP85ET 7843","W48R1","506","128","378","25","10-01-2026","10:06 AM","11:24 AM"
"4323","3","33-Palikhera","M076  UP85AG0779","W33R2","930","235","695","25","20-01-2026","07:09 AM","01:46 PM"
"4324","2","12-Radhe Shyam Colony","DL51GD0277","W12ER3","384","97","287","25","14-01-2026","09:42 AM","11:29 AM"
"4325","3","33-Palikhera","M076  UP85AG0779","W33R2","888","224","664","25","16-01-2026","07:52 AM","11:40 AM"
"4326","1","23-Aheer Pada","M072   UP85AG0803","W23R1","333","84","249","25","31-01-2026","08:38 AM","10:00 AM"
"4327","4","67-Kemar Van","M219 UP85AG0962","W67R1","111","28","83","25","02-01-2026","10:56 AM","11:47 AM"
"4328","3","27-Baad","UP16RT3817","W27R4","678","171","507","25","25-01-2026","07:30 AM","11:46 AM"
"4329","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","123","31","92","25","01-01-2026","08:45 AM","11:27 AM"
"4330","4","67-Kemar Van","M114    UP85AGT0957","W67R1","135","34","101","25","22-01-2026","08:58 AM","12:25 PM"
"4331","4","67-Kemar Van","M222 UP85AG0952","W67R3","167","42","125","25","14-01-2026","07:59 AM","08:40 AM"
"4332","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","203","51","152","25","16-01-2026","07:06 AM","04:23 PM"
"4333","3","41-Dhaulipiau","UP85AG0756","W41R3","120","30","90","25","15-01-2026","07:46 AM","09:58 AM"
"4334","2","56-Mandi Randas","MR032-70145651","W56WBR3","4","1","3","25","11-01-2026","08:32 AM","08:32 AM"
"4335","3","06-Aduki","M223 UP85AG0959","W6R1","365","91","274","24","01-01-2026","08:39 AM","10:40 AM"
"4336","2","03-Girdharpur","M126  UP85AG0799","W3R1","289","72","217","24","04-01-2026","07:58 AM","08:44 AM"
"4337","4","67-Kemar Van","M219 UP85AG0962","W67R1","121","30","91","24","16-01-2026","09:13 AM","10:22 AM"
"4338","4","34-Radhaniwas","DL51GD9441","W34R3","557","138","419","24","02-01-2026","12:02 PM","12:48 PM"
"4339","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","390","96","294","24","14-01-2026","06:55 AM","11:27 AM"
"4340","2","56-Mandi Randas","M137 UP85AG0954_BREAKDOWN","W56R1","57","14","43","24","24-01-2026","08:04 AM","08:47 AM"
"4341","2","56-Mandi Randas","M016 UP14PT7747","W56R3","57","14","43","24","08-01-2026","07:30 AM","10:25 AM"
"4342","4","13-Sunrakh","UP85ET7858","W13R4","265","65","200","24","20-01-2026","08:22 AM","11:18 AM"
"4343","4","70-Biharipur","M260 UP85ET 7859","W70R1","159","39","120","24","02-01-2026","07:38 AM","08:59 AM"
"4344","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","152","37","115","24","26-01-2026","08:08 AM","10:20 PM"
"4345","2","45-Birla Mandir","M124 DL51EV0233","W45R2","391","95","296","24","16-01-2026","07:39 AM","09:31 AM"
"4346","1","23-Aheer Pada","M072   UP85AG0803","W23R1","206","50","156","24","09-01-2026","07:56 AM","09:50 AM"
"4347","3","57-Balajipuram","M201 UP85AG0755","W57R3","157","38","119","24","17-01-2026","08:58 AM","10:32 AM"
"4348","1","61-Chaubia Para","M252 UP85ET 7850_C","W61R1_C","277","67","210","24","16-01-2026","07:45 AM","12:46 PM"
"4349","1","61-Chaubia Para","M252 UP85ET 7850_C","W61R1_C","277","67","210","24","14-01-2026","07:20 AM","10:11 AM"
"4350","1","40-Rajkumar","UP16RT3822","W40R2","182","44","138","24","15-01-2026","08:45 AM","10:55 AM"
"4351","4","67-Kemar Van","M219 UP85AG0962","W67R1","120","29","91","24","10-01-2026","09:41 AM","10:48 AM"
"4352","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","203","49","154","24","14-01-2026","07:05 AM","03:16 PM"
"4353","1","64-Ghati Bahalray","DL51GD9464","W64R2","87","21","66","24","16-01-2026","08:52 AM","11:10 AM"
"4354","2","48-Satoha Asangpur","M258 UP85ET 7843","W48R1","449","108","341","24","04-01-2026","10:03 AM","11:24 AM"
"4355","2","55-Govind Nagar","MUP85AG0798","W55R2","530","127","403","23","14-01-2026","09:33 AM","10:00 AM"
"4356","4","34-Radhaniwas","DL51GD9441","W34R3","1000","239","761","23","20-01-2026","11:44 AM","12:29 PM"
"4357","3","27-Baad","UP16RT3857","W27R4","678","162","516","23","22-01-2026","07:09 AM","10:40 AM"
"4358","3","57-Balajipuram","M102   UP85AG0758","W57R1","2096","500","1596","23","22-01-2026","08:23 AM","12:03 PM"
"4359","2","16-Bakalpur","M076  UP85AG0779","W16R6","332","79","253","23","23-01-2026","11:39 AM","11:56 AM"
"4360","2","03-Girdharpur","M006 UP14PT8096","W3R4","160","38","122","23","09-01-2026","08:06 AM","10:34 AM"
"4361","3","15-Maholi First","UP14PT7948","W15R1","502","119","383","23","17-01-2026","09:56 AM","11:34 AM"
"4362","3","57-Balajipuram","M102   UP85AG0758","W57R1","962","228","734","23","05-01-2026","08:01 AM","08:48 AM"
"4363","2","20-Krishna Nagar First","M127   UP85AG0762","W20R1","836","198","638","23","14-01-2026","08:46 AM","09:54 AM"
"4364","1","61-Chaubia Para","M234 UP85ET 7832","W61R1_C","335","79","256","23","17-01-2026","08:03 AM","04:49 PM"
"4365","2","31-Navneet Nagar","M039 UP14PT7949","W31R3","378","89","289","23","29-01-2026","07:45 AM","01:16 PM"
"4366","2","31-Navneet Nagar","M039 UP14PT7949","W31R3","378","89","289","23","24-01-2026","08:11 AM","11:16 AM"
"4367","1","65-Holi Gali","UP14PT7749","W65R1","68","16","52","23","17-01-2026","07:41 AM","12:18 PM"
"4368","1","49-Daimpiriyal Nagar","M051 UP85AG0892","W49R1","17","4","13","23","09-01-2026","08:07 AM","09:10 AM"
"4369","2","30-Krishna Nagar Second","M127   UP85AG0762","W30R2","430","101","329","23","09-01-2026","09:45 AM","01:01 PM"
"4370","1","49-Daimpiriyal Nagar","M038 UP14PT7753","W49R2","213","50","163","23","17-01-2026","07:27 AM","09:56 AM"
"4371","4","13-Sunrakh","M113   UP85AGT0966","W13R1","469","110","359","23","29-01-2026","11:21 AM","12:11 PM"
"4372","1","64-Ghati Bahalray","RJ06GD5309","W64R1","252","59","193","23","17-01-2026","07:02 AM","08:25 AM"
"4373","3","57-Balajipuram","M201 UP85AG0755","W57R3","141","33","108","23","31-01-2026","11:19 AM","11:46 AM"
"4374","3","27-Baad","UP16RT3857","W27R4","678","158","520","23","24-01-2026","07:06 AM","10:49 AM"
"4375","2","16-Bakalpur","M255 UP85ET 7849","W16R3","563","131","432","23","13-01-2026","10:49 AM","12:49 PM"
"4376","3","57-Balajipuram","M102   UP85AG0758","W57R1","2096","486","1610","23","26-01-2026","07:45 AM","09:33 AM"
"4377","1","35-Bankhandi","M132    UP85AG0770","W35R1","164","38","126","23","08-01-2026","08:08 AM","01:43 PM"
"4378","2","31-Navneet Nagar","M039 UP14PT7949","W31R3","376","87","289","23","17-01-2026","09:29 AM","10:19 AM"
"4379","1","05-Bharatpur Gate","M080  UP85AG0795_C","W5R1","251","58","193","23","15-01-2026","07:34 AM","12:27 PM"
"4380","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","143","33","110","23","21-01-2026","08:33 AM","10:40 AM"
"4381","1","05-Bharatpur Gate","M013 UP14PT7750","W5R2","65","15","50","23","01-01-2026","09:11 AM","09:57 AM"
"4382","2","54-Pratap Nagar","M231 UP85ET 7837","W54R3","993","228","765","22","13-01-2026","11:09 AM","01:28 PM"
"4383","2","16-Bakalpur","M006 UP14PT8096","W16R4","398","91","307","22","29-01-2026","10:26 AM","12:46 PM"
"4384","3","27-Baad","UP16RT3857","W27R4","678","155","523","22","23-01-2026","07:06 AM","10:27 AM"
"4385","2","20-Krishna Nagar First","M091 UP85AG0778","W20R1","836","191","645","22","15-01-2026","07:50 AM","10:54 AM"
"4386","1","64-Ghati Bahalray","RJ06GD5309","W64R2","66","15","51","22","09-01-2026","08:16 AM","09:45 AM"
"4387","1","05-Bharatpur Gate","M080  UP85AG0795_C","W5R1","251","57","194","22","12-01-2026","10:00 AM","12:00 PM"
"4388","2","43-Ganeshra","UP16RT3805","W43R2","428","97","331","22","30-01-2026","07:55 AM","08:31 AM"
"4389","2","43-Ganeshra","UP16RT3805","W43R2","425","96","329","22","23-01-2026","06:52 AM","07:57 AM"
"4390","2","43-Ganeshra","UP16RT3805","W43R2","425","96","329","22","28-01-2026","07:42 AM","08:09 AM"
"4391","4","51-Gaushala Nagar","M244 UP85AG0789_C","W51R3","629","142","487","22","07-01-2026","07:54 AM","08:49 AM"
"4392","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","390","88","302","22","21-01-2026","07:05 AM","12:54 PM"
"4393","3","15-Maholi First","M057 UP85AG0774","W15R2","1095","246","849","22","24-01-2026","07:23 AM","10:11 AM"
"4394","2","58-Gau Ghat","M111  UP85AG0882","W58R2","147","33","114","22","11-01-2026","07:54 AM","08:37 AM"
"4395","1","18-General ganj","M081  UP85AG0893_C","W18R3","362","81","281","22","24-01-2026","07:48 AM","10:47 AM"
"4396","2","43-Ganeshra","M078   UP85AG0757","W43R4","202","45","157","22","26-01-2026","11:12 AM","12:03 PM"
"4397","3","01-Birjapur","M108    UP85AG0796","W1R1","521","116","405","22","06-01-2026","08:39 AM","10:19 AM"
"4398","2","58-Gau Ghat","M111  UP85AG0882","W58R2","158","35","123","22","16-01-2026","07:51 AM","09:23 AM"
"4399","4","51-Gaushala Nagar","DL51GD9456","W51ER5","561","124","437","22","28-01-2026","08:06 AM","09:10 AM"
"4400","2","36-Jaisingh Pura","M223 UP85AG0959","W36R3","249","55","194","22","24-01-2026","08:53 AM","11:43 AM"
"4401","4","08-Atas","M266 UP85ET 7864","W8R2","489","108","381","22","25-01-2026","08:31 AM","08:46 AM"
"4402","3","27-Baad","UP16RT3857","W27R2","535","118","417","22","26-01-2026","08:03 AM","01:28 PM"
"4403","4","34-Radhaniwas","DL51GD9441","W34R3","1252","276","976","22","30-01-2026","12:14 PM","01:02 PM"
"4404","3","27-Baad","UP16RT3855","W27R5","789","173","616","21","24-01-2026","11:17 AM","11:51 AM"
"4405","2","16-Bakalpur","M255 UP85ET 7849","W16R3","404","88","316","21","04-01-2026","08:56 AM","10:09 AM"
"4406","2","54-Pratap Nagar","M231 UP85ET 7837","W54R3","519","113","406","21","08-01-2026","07:59 AM","09:16 AM"
"4407","2","60-Jagannath Puri","UP16RT3821","W60R2","687","149","538","21","29-01-2026","09:41 AM","12:21 PM"
"4408","3","01-Birjapur","UP16RT3810","W1R3","203","44","159","21","28-01-2026","07:55 AM","08:17 AM"
"4409","4","21-Chaitanya Bihar","M263 UP85ET 7862","W21R4","420","91","329","21","26-01-2026","11:16 AM","12:49 PM"
"4410","3","52-Chandrapuri","UP16RT3811","W52R2","440","95","345","21","21-01-2026","06:50 AM","11:26 AM"
"4411","3","38-Civil Lines","UP16RT3984","W38R2","401","86","315","21","31-01-2026","07:48 AM","10:26 AM"
"4412","3","38-Civil Lines","UP16RT3850","W38R2","401","86","315","21","28-01-2026","09:34 AM","01:44 PM"
"4413","1","49-Daimpiriyal Nagar","M252 UP85ET 7850_C","W49R1","140","30","110","21","25-01-2026","08:27 AM","09:20 AM"
"4414","2","31-Navneet Nagar","M001 UP14PT7952","W31R2","201","43","158","21","16-01-2026","07:24 AM","10:49 AM"
"4415","2","48-Satoha Asangpur","M258 UP85ET 7843","W48R1","581","124","457","21","24-01-2026","07:39 AM","12:51 PM"
"4416","1","35-Bankhandi","MR045-70145206","W35MR1","47","10","37","21","02-01-2026","07:36 AM","11:47 AM"
"4417","2","45-Birla Mandir","UP85AG0949","W45R1","363","77","286","21","15-01-2026","08:21 AM","11:04 AM"
"4418","2","36-Jaisingh Pura","M182 UP85AG0797","W36R3","33","7","26","21","17-01-2026","09:13 AM","12:33 PM"
"4419","2","36-Jaisingh Pura","M182 UP85AG0797","W36R3","33","7","26","21","15-01-2026","08:54 AM","11:48 AM"
"4420","2","36-Jaisingh Pura","M182 UP85AG0797","W36R3","33","7","26","21","16-01-2026","09:05 AM","12:04 PM"
"4421","2","58-Gau Ghat","M111  UP85AG0882","W58R2","185","39","146","21","17-01-2026","08:20 AM","09:42 AM"
"4422","2","48-Satoha Asangpur","M258 UP85ET 7843","W48R1","581","122","459","20","26-01-2026","07:14 AM","09:51 AM"
"4423","2","20-Krishna Nagar First","M229   UP85AG0792_C","W20R2","1103","231","872","20","23-01-2026","07:31 AM","10:31 AM"
"4424","2","39-Mahavidhya Colony","M056 UP85AG0963","W39R1","301","63","238","20","07-01-2026","09:25 AM","10:06 AM"
"4425","2","48-Satoha Asangpur","M258 UP85ET 7843","W48R1","580","121","459","20","20-01-2026","10:25 AM","11:26 AM"
"4426","2","24-Sarai Azamabad","M026 UP14PT7718","W24R4(C)","24","5","19","20","27-01-2026","08:32 AM","10:25 AM"
"4427","2","31-Navneet Nagar","M039 UP14PT7949","W31R3","376","78","298","20","10-01-2026","09:12 AM","12:31 PM"
"4428","3","57-Balajipuram","M201 UP85AG0755","W57R3","141","29","112","20","30-01-2026","09:10 AM","10:40 AM"
"4429","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","834","171","663","20","11-01-2026","10:00 AM","10:55 AM"
"4430","3","52-Chandrapuri","M181 UP85AG0763","W52R1","786","161","625","20","12-01-2026","11:24 AM","01:44 PM"
"4431","1","68-Shanti Nagar","M178 UP85AG0760","W68R1","701","143","558","20","25-01-2026","12:45 AM","01:21 PM"
"4432","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","123","25","98","20","03-01-2026","08:42 AM","12:14 PM"
"4433","3","41-Dhaulipiau","M060 UP85AG0881","W41R2","532","108","424","20","02-01-2026","10:06 AM","11:08 AM"
"4434","4","69-Ratan Chhatri","UP85FT2584","W69R2","552","112","440","20","14-01-2026","08:27 AM","02:12 PM"
"4435","4","13-Sunrakh","UP85ET7858","W13R4","277","56","221","20","26-01-2026","11:32 AM","12:01 PM"
"4436","2","24-Sarai Azamabad","M275 UP85AG7863","W24R1","500","101","399","20","17-01-2026","07:55 AM","08:50 AM"
"4437","4","08-Atas","M266 UP85ET 7864","W8R1","204","41","163","20","22-01-2026","09:31 AM","10:01 AM"
"4438","2","36-Jaisingh Pura","M182 UP85AG0797","W36R3","249","50","199","20","30-01-2026","09:38 AM","11:51 AM"
"4439","1","65-Holi Gali","UP14PT7749","W65R1","70","14","56","20","23-01-2026","11:18 AM","12:08 PM"
"4440","2","48-Satoha Asangpur","M257 UP85ET 7845","W48R2","45","9","36","20","15-01-2026","09:15 AM","11:10 AM"
"4441","4","51-Gaushala Nagar","M098   UP85AGT0956","W51R1","863","172","691","19","19-01-2026","09:28 AM","10:29 AM"
"4442","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","131","26","105","19","10-01-2026","08:34 AM","10:38 AM"
"4443","1","18-General ganj","M234 UP85ET 7832","W18R1","633","125","508","19","29-01-2026","12:22 PM","01:15 PM"
"4444","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","152","30","122","19","29-01-2026","08:40 AM","09:45 AM"
"4445","4","21-Chaitanya Bihar","UP85AG0804","W21R6(C)","152","30","122","19","27-01-2026","07:58 AM","11:14 AM"
"4446","4","08-Atas","M266 UP85ET 7864","W8R1","204","40","164","19","29-01-2026","10:55 AM","11:04 AM"
"4447","2","16-Bakalpur","M006 UP14PT8096","W16R4","399","78","321","19","31-01-2026","10:14 AM","11:31 AM"
"4448","2","16-Bakalpur","M006 UP14PT8096","W16R3","573","112","461","19","20-01-2026","08:40 AM","12:31 PM"
"4449","2","48-Satoha Asangpur","M258 UP85ET 7843","W48R1","443","86","357","19","02-01-2026","07:04 AM","08:30 AM"
"4450","2","24-Sarai Azamabad","M096   UP85AG0894","W24R3","665","129","536","19","30-01-2026","12:11 PM","12:52 PM"
"4451","3","10-Aurangabad First","UP16RT3863","W10R2","129","25","104","19","15-01-2026","09:25 AM","10:41 AM"
"4452","2","03-Girdharpur","M126  UP85AG0799","W3R1","289","56","233","19","02-01-2026","10:45 AM","11:19 AM"
"4453","2","48-Satoha Asangpur","M258 UP85ET 7843","W48R1","581","112","469","19","22-01-2026","07:31 AM","10:05 AM"
"4454","3","27-Baad","UP16RT3855","W27R5","789","152","637","19","30-01-2026","11:06 AM","12:07 PM"
